source,num_years,start_year,end_year,derived,derived_details,geography,geography_id_name,geography_id,geography_name,demographic_category,demographic_category_label,min_age,max_age,unit,estimate,se,moe,cv,reliable,upper_ci,lower_ci,acs_table,acs_code,acs_label,acs_concept,pums_variables,overall_segment,reporting_segment,row_identifier,data_as_of,data_loaded_at,tract_name
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075013101,Census Tract 131.01,race,White alone: Not Hispanic or Latino,0,120,population count,2575,303.343465,499,0.117803287,TRUE,3074,2076,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 131.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075013102,Census Tract 131.02,race,White alone: Not Hispanic or Latino,0,120,population count,1900,212.7659574,350,0.111982083,TRUE,2250,1550,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 131.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075013200,Census Tract 132,race,White alone: Not Hispanic or Latino,0,120,population count,2989,337.993921,556,0.113079264,TRUE,3545,2433,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 132,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075013300,Census Tract 133,race,White alone: Not Hispanic or Latino,0,120,population count,3318,274.1641337,451,0.082629335,TRUE,3769,2867,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 133,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075013401,Census Tract 134,race,White alone: Not Hispanic or Latino,0,120,population count,834,137.993921,227,0.165460337,TRUE,1061,607,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 134,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075013402,Census Tract 134.02,race,White alone: Not Hispanic or Latino,0,120,population count,1737,222.4924012,366,0.128090041,TRUE,2103,1371,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 134.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075013500,Census Tract 135,race,White alone: Not Hispanic or Latino,0,120,population count,1791,145.8966565,240,0.081461003,TRUE,2031,1551,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 135,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015100,Census Tract 151,race,White alone: Not Hispanic or Latino,0,120,population count,1376,167.1732523,275,0.121492189,TRUE,1651,1101,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 151,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015201,Census Tract 152,race,White alone: Not Hispanic or Latino,0,120,population count,1161,128.8753799,212,0.111003773,TRUE,1373,949,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 152,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015202,Census Tract 152.02,race,White alone: Not Hispanic or Latino,0,120,population count,1093,113.6778116,187,0.104005317,TRUE,1280,906,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 152.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015300,Census Tract 153,race,White alone: Not Hispanic or Latino,0,120,population count,1293,164.1337386,270,0.126940246,TRUE,1563,1023,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 153,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015401,Census Tract 154,race,White alone: Not Hispanic or Latino,0,120,population count,1800,187.8419453,309,0.104356636,TRUE,2109,1491,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 154,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015402,Census Tract 154.02,race,White alone: Not Hispanic or Latino,0,120,population count,1824,238.9057751,393,0.130979043,TRUE,2217,1431,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 154.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015500,Census Tract 155,race,White alone: Not Hispanic or Latino,0,120,population count,1527,230.3951368,379,0.150880902,TRUE,1906,1148,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 155,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015600,Census Tract 156,race,White alone: Not Hispanic or Latino,0,120,population count,1156,141.6413374,233,0.122527108,TRUE,1389,923,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 156,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015701,Census Tract 157.01,race,White alone: Not Hispanic or Latino,0,120,population count,2326,312.4620061,514,0.134334482,TRUE,2840,1812,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 157.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015702,Census Tract 157.02,race,White alone: Not Hispanic or Latino,0,120,population count,1741,213.3738602,351,0.12255822,TRUE,2092,1390,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 157.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015801,Census Tract 158.01,race,White alone: Not Hispanic or Latino,0,120,population count,1412,143.4650456,236,0.10160414,TRUE,1648,1176,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 158.01,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015802,Census Tract 158.02,race,White alone: Not Hispanic or Latino,0,120,population count,2153,247.4164134,407,0.114917052,TRUE,2560,1746,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 158.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075015900,Census Tract 159,race,White alone: Not Hispanic or Latino,0,120,population count,1140,139.2097264,229,0.122113795,TRUE,1369,911,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 159,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016000,Census Tract 160,race,White alone: Not Hispanic or Latino,0,120,population count,1110,144.6808511,238,0.130343109,TRUE,1348,872,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 160,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016101,Census Tract 161,race,White alone: Not Hispanic or Latino,0,120,population count,924,162.3100304,267,0.175660206,TRUE,1191,657,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 161,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016102,Census Tract 161.02,race,White alone: Not Hispanic or Latino,0,120,population count,337,205.4711246,338,0.609706601,FALSE,675,-1,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 161.02,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016200,Census Tract 162,race,White alone: Not Hispanic or Latino,0,120,population count,1853,207.9027356,342,0.112197914,TRUE,2195,1511,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 162,9/1/2022 12:17,9/1/2022 12:52,
acs5,5,2015,2020,FALSE,from acs table,tract,GEOID,6075016300,Census Tract 163,race,White alone: Not Hispanic or Latino,0,120,population count,2538,291.7933131,480,0.114969785,TRUE,3018,2058,B03002,3,Estimate!!Total:!!Not Hispanic or Latino!!White alone,HISPANIC OR LATINO ORIGIN BY RACE,N/A,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002),from census table B03002,acs5 population count data from 2015 to 2020 at the tract level  by race (from census table B03002) includes White alone: Not Hispanic or Latino in Census Tract 163,9/1/2022 12:17,9/1/2022 12:52,
